isotope,case,family,th_fraction,burnup,adens
Am243,M43-25,M43,25.0,2.0,1.54619e-06
Am243,M43-25,M43,25.0,2.5,1.92542e-06
Am243,M43-25,M43,25.0,3.0,2.30099e-06
Am243,M43-25,M43,25.0,4.0,3.04113e-06
Am243,M43-25,M43,25.0,5.0,3.76675e-06
Am243,M43-25,M43,25.0,6.0,4.47686e-06
Am243,M43-25,M43,25.0,7.0,5.17248e-06
Am243,M43-25,M43,25.0,8.0,5.85654e-06
Am243,M43-25,M43,25.0,10.0,7.18065e-06
Am243,M43-25,M43,25.0,12.0,8.45832e-06
Am243,M43-25,M43,25.0,14.0,9.69608e-06
Am243,M43-25,M43,25.0,16.0,1.08946e-05
Am243,M43-25,M43,25.0,18.0,1.20517e-05
Am243,M43-25,M43,25.0,20.0,1.31791e-05
Am243,M43-25,M43,25.0,24.0,1.53452e-05
Am243,M43-25,M43,25.0,28.0,1.74008e-05
Am243,M43-25,M43,25.0,34.0,2.03166e-05
Am243,M43-25,M43,25.0,42.0,2.39398e-05
Am243,M43-25,M43,25.0,50.0,2.72627e-05
Am243,M43-30,M43,30.0,0.0,0.0
Am243,M43-30,M43,30.0,0.1,6.95839e-08
Am243,M43-30,M43,30.0,0.4,3.06267e-07
Am243,M43-30,M43,30.0,0.7,5.4181e-07
Am243,M43-30,M43,30.0,1.0,7.76035e-07
Am243,M43-30,M43,30.0,1.3,1.00885e-06
Am243,M43-30,M43,30.0,1.6,1.2408e-06
Am243,M43-30,M43,30.0,2.0,1.54737e-06
Am243,M43-30,M43,30.0,2.5,1.92736e-06
Am243,M43-30,M43,30.0,3.0,2.30313e-06
Am243,M43-30,M43,30.0,4.0,3.04275e-06
Am243,M43-30,M43,30.0,5.0,3.7673e-06
Am243,M43-30,M43,30.0,6.0,4.47887e-06
Am243,M43-30,M43,30.0,7.0,5.17362e-06
Am243,M43-30,M43,30.0,8.0,5.85909e-06
Am243,M43-30,M43,30.0,10.0,7.18669e-06
Am243,M43-30,M43,30.0,12.0,8.46859e-06
Am243,M43-30,M43,30.0,14.0,9.70682e-06
Am243,M43-30,M43,30.0,16.0,1.09068e-05
Am243,M43-30,M43,30.0,18.0,1.20673e-05
Am243,M43-30,M43,30.0,20.0,1.31968e-05
Am243,M43-30,M43,30.0,24.0,1.53552e-05
Am243,M43-30,M43,30.0,28.0,1.74146e-05
Am243,M43-30,M43,30.0,34.0,2.0315e-05
Am243,M43-30,M43,30.0,42.0,2.39342e-05
Am243,M43-30,M43,30.0,50.0,2.72808e-05
Am243,M43-5,M43,5.0,0.0,0.0
Am243,M43-5,M43,5.0,0.1,6.93068e-08
Am243,M43-5,M43,5.0,0.4,3.05731e-07
Am243,M43-5,M43,5.0,0.7,5.40853e-07
Am243,M43-5,M43,5.0,1.0,7.7472e-07
Am243,M43-5,M43,5.0,1.3,1.0072e-06
Am243,M43-5,M43,5.0,1.6,1.2387e-06
Am243,M43-5,M43,5.0,2.0,1.54454e-06
Am243,M43-5,M43,5.0,2.5,1.92376e-06
Am243,M43-5,M43,5.0,3.0,2.29999e-06
Am243,M43-5,M43,5.0,4.0,3.04027e-06
Am243,M43-5,M43,5.0,5.0,3.76458e-06
Am243,M43-5,M43,5.0,6.0,4.47576e-06
Am243,M43-5,M43,5.0,7.0,5.17155e-06
Am243,M43-5,M43,5.0,8.0,5.85503e-06
Am243,M43-5,M43,5.0,10.0,7.18134e-06
Am243,M43-5,M43,5.0,12.0,8.46408e-06
Am243,M43-5,M43,5.0,14.0,9.69825e-06
Am243,M43-5,M43,5.0,16.0,1.08919e-05
Am243,M43-5,M43,5.0,18.0,1.20518e-05
Am243,M43-5,M43,5.0,20.0,1.31743e-05
Am243,M43-5,M43,5.0,24.0,1.53485e-05
Am243,M43-5,M43,5.0,28.0,1.73966e-05
Am243,M43-5,M43,5.0,34.0,2.03134e-05
Am243,M43-5,M43,5.0,42.0,2.39346e-05
Am243,M43-5,M43,5.0,50.0,2.72322e-05
Am243,M70-10,M70,10.0,0.0,0.0
Am243,M70-10,M70,10.0,0.1,9.68798e-08
Am243,M70-10,M70,10.0,0.4,4.26717e-07
Am243,M70-10,M70,10.0,0.7,7.54101e-07
Am243,M70-10,M70,10.0,1.0,1.08008e-06
Am243,M70-10,M70,10.0,1.3,1.40436e-06
Am243,M70-10,M70,10.0,1.6,1.72707e-06
Am243,M70-10,M70,10.0,2.0,2.15376e-06
Am243,M70-10,M70,10.0,2.5,2.68323e-06
Am243,M70-10,M70,10.0,3.0,3.20595e-06
Am243,M70-10,M70,10.0,4.0,4.23534e-06
Am243,M70-10,M70,10.0,5.0,5.24713e-06
Am243,M70-10,M70,10.0,6.0,6.23793e-06
Am243,M70-10,M70,10.0,7.0,7.20705e-06
Am243,M70-10,M70,10.0,8.0,8.1575e-06
Am243,M70-10,M70,10.0,10.0,1.00044e-05
Am243,M70-10,M70,10.0,12.0,1.17877e-05
Am243,M70-10,M70,10.0,14.0,1.35019e-05
Am243,M70-10,M70,10.0,16.0,1.5165e-05
Am243,M70-10,M70,10.0,18.0,1.67667e-05
Am243,M70-10,M70,10.0,20.0,1.83226e-05
Am243,M70-10,M70,10.0,24.0,2.12997e-05
Am243,M70-10,M70,10.0,28.0,2.41092e-05
Am243,M70-10,M70,10.0,34.0,2.80349e-05
Am243,M70-10,M70,10.0,42.0,3.28726e-05
Am243,M70-10,M70,10.0,50.0,3.72856e-05
Am243,M70-15,M70,15.0,0.0,0.0
Am243,M70-15,M70,15.0,0.1,9.68421e-08
Am243,M70-15,M70,15.0,0.4,4.26488e-07
Am243,M70-15,M70,15.0,0.7,7.54907e-07
Am243,M70-15,M70,15.0,1.0,1.08171e-06
Am243,M70-15,M70,15.0,1.3,1.40622e-06
Am243,M70-15,M70,15.0,1.6,1.72931e-06
Am243,M70-15,M70,15.0,2.0,2.15675e-06
Am243,M70-15,M70,15.0,2.5,2.6867e-06
Am243,M70-15,M70,15.0,3.0,3.21087e-06
Am243,M70-15,M70,15.0,4.0,4.24432e-06
Am243,M70-15,M70,15.0,5.0,5.25738e-06
Am243,M70-15,M70,15.0,6.0,6.24997e-06
Am243,M70-15,M70,15.0,7.0,7.2202e-06
Am243,M70-15,M70,15.0,8.0,8.17265e-06
Am243,M70-15,M70,15.0,10.0,1.00236e-05
Am243,M70-15,M70,15.0,12.0,1.18052e-05
Am243,M70-15,M70,15.0,14.0,1.35202e-05
Am243,M70-15,M70,15.0,16.0,1.5183e-05
Am243,M70-15,M70,15.0,18.0,1.67812e-05
Am243,M70-15,M70,15.0,20.0,1.8333e-05
Am243,M70-15,M70,15.0,24.0,2.13054e-05
Am243,M70-15,M70,15.0,28.0,2.41045e-05
Am243,M70-15,M70,15.0,34.0,2.80549e-05
Am243,M70-15,M70,15.0,42.0,3.2906e-05
Am243,M70-15,M70,15.0,50.0,3.73143e-05
Am243,M70-20,M70,20.0,0.0,0.0
Am243,M70-20,M70,20.0,0.1,9.69975e-08
Am243,M70-20,M70,20.0,0.4,4.27339e-07
Am243,M70-20,M70,20.0,0.7,7.56363e-07
Am243,M70-20,M70,20.0,1.0,1.08375e-06
Am243,M70-20,M70,20.0,1.3,1.4092e-06
Am243,M70-20,M70,20.0,1.6,1.73281e-06
Am243,M70-20,M70,20.0,2.0,2.16077e-06
Am243,M70-20,M70,20.0,2.5,2.69129e-06
Am243,M70-20,M70,20.0,3.0,3.21566e-06
Am243,M70-20,M70,20.0,4.0,4.24951e-06
Am243,M70-20,M70,20.0,5.0,5.26338e-06
Am243,M70-20,M70,20.0,6.0,6.25691e-06
Am243,M70-20,M70,20.0,7.0,7.23155e-06
Am243,M70-20,M70,20.0,8.0,8.18501e-06
Am243,M70-20,M70,20.0,10.0,1.00378e-05
Am243,M70-20,M70,20.0,12.0,1.18247e-05
Am243,M70-20,M70,20.0,14.0,1.3547e-05
Am243,M70-20,M70,20.0,16.0,1.52072e-05
Am243,M70-20,M70,20.0,18.0,1.68162e-05
Am243,M70-20,M70,20.0,20.0,1.83683e-05
Am243,M70-20,M70,20.0,24.0,2.1335e-05
Am243,M70-20,M70,20.0,28.0,2.41414e-05
Am243,M70-20,M70,20.0,34.0,2.80898e-05
Am243,M70-20,M70,20.0,42.0,3.29224e-05
Am243,M70-20,M70,20.0,50.0,3.73635e-05
Am243,M70-25,M70,25.0,0.0,0.0
Am243,M70-25,M70,25.0,0.1,9.73082e-08
Am243,M70-25,M70,25.0,0.4,4.28487e-07
Am243,M70-25,M70,25.0,0.7,7.58435e-07
Am243,M70-25,M70,25.0,1.0,1.08616e-06
Am243,M70-25,M70,25.0,1.3,1.41241e-06
Am243,M70-25,M70,25.0,1.6,1.73626e-06
Am243,M70-25,M70,25.0,2.0,2.16648e-06
Am243,M70-25,M70,25.0,2.5,2.69798e-06
Am243,M70-25,M70,25.0,3.0,3.22427e-06
Am243,M70-25,M70,25.0,4.0,4.26095e-06
Am243,M70-25,M70,25.0,5.0,5.27484e-06
Am243,M70-25,M70,25.0,6.0,6.26953e-06
Am243,M70-25,M70,25.0,7.0,7.24573e-06
Am243,M70-25,M70,25.0,8.0,8.20126e-06
Am243,M70-25,M70,25.0,10.0,1.00569e-05
Am243,M70-25,M70,25.0,12.0,1.18449e-05
Am243,M70-25,M70,25.0,14.0,1.35639e-05
Am243,M70-25,M70,25.0,16.0,1.52289e-05
Am243,M70-25,M70,25.0,18.0,1.68357e-05
Am243,M70-25,M70,25.0,20.0,1.83961e-05
Am243,M70-25,M70,25.0,24.0,2.13787e-05
Am243,M70-25,M70,25.0,28.0,2.41896e-05
Am243,M70-25,M70,25.0,34.0,2.81372e-05
Am243,M70-25,M70,25.0,42.0,3.29624e-05
Am243,M70-25,M70,25.0,50.0,3.73863e-05
Am243,M70-30,M70,30.0,0.0,0.0
Am243,M70-30,M70,30.0,0.1,9.77026e-08
Am243,M70-30,M70,30.0,0.4,4.30356e-07
Am243,M70-30,M70,30.0,0.7,7.61659e-07
Am243,M70-30,M70,30.0,1.0,1.0908e-06
Am243,M70-30,M70,30.0,1.3,1.41788e-06
Am243,M70-30,M70,30.0,1.6,1.7431e-06
Am243,M70-30,M70,30.0,2.0,2.17319e-06
Am243,M70-30,M70,30.0,2.5,2.70576e-06
Am243,M70-30,M70,30.0,3.0,3.23237e-06
Am243,M70-30,M70,30.0,4.0,4.27087e-06
Am243,M70-30,M70,30.0,5.0,5.2869e-06
Am243,M70-30,M70,30.0,6.0,6.28496e-06
Am243,M70-30,M70,30.0,7.0,7.25911e-06
Am243,M70-30,M70,30.0,8.0,8.21598e-06
Am243,M70-30,M70,30.0,10.0,1.00722e-05
Am243,M70-30,M70,30.0,12.0,1.18595e-05
Am243,M70-30,M70,30.0,14.0,1.3583e-05
Am243,M70-30,M70,30.0,16.0,1.52511e-05
Am243,M70-30,M70,30.0,18.0,1.68614e-05
Am243,M70-30,M70,30.0,20.0,1.84235e-05
Am243,M70-30,M70,30.0,24.0,2.1401e-05
Am243,M70-30,M70,30.0,28.0,2.42178e-05
Am243,M70-30,M70,30.0,34.0,2.81889e-05
Am243,M70-30,M70,30.0,42.0,3.30547e-05
Am243,M70-30,M70,30.0,50.0,3.75046e-05
Am243,M70-5,M70,5.0,0.0,0.0
Am243,M70-5,M70,5.0,0.1,9.64464e-08
Am243,M70-5,M70,5.0,0.4,4.25552e-07
Am243,M70-5,M70,5.0,0.7,7.52397e-07
Am243,M70-5,M70,5.0,1.0,1.07775e-06
Am243,M70-5,M70,5.0,1.3,1.40117e-06
Am243,M70-5,M70,5.0,1.6,1.72283e-06
Am243,M70-5,M70,5.0,2.0,2.1497e-06
Am243,M70-5,M70,5.0,2.5,2.67663e-06
Am243,M70-5,M70,5.0,3.0,3.19975e-06
Am243,M70-5,M70,5.0,4.0,4.22777e-06
Am243,M70-5,M70,5.0,5.0,5.23695e-06
Am243,M70-5,M70,5.0,6.0,6.22714e-06
Am243,M70-5,M70,5.0,7.0,7.19482e-06
Am243,M70-5,M70,5.0,8.0,8.14549e-06
Am243,M70-5,M70,5.0,10.0,9.99016e-06
Am243,M70-5,M70,5.0,12.0,1.17652e-05
Am243,M70-5,M70,5.0,14.0,1.34847e-05
Am243,M70-5,M70,5.0,16.0,1.51451e-05
Am243,M70-5,M70,5.0,18.0,1.67522e-05
Am243,M70-5,M70,5.0,20.0,1.83079e-05
Am243,M70-5,M70,5.0,24.0,2.12891e-05
Am243,M70-5,M70,5.0,28.0,2.4092e-05
Am243,M70-5,M70,5.0,34.0,2.80342e-05
Am243,M70-5,M70,5.0,42.0,3.28844e-05
Am243,M70-5,M70,5.0,50.0,3.73171e-05
Am243,M87-10,M87,10.0,0.0,0.0
Am243,M87-10,M87,10.0,0.1,1.05529e-07
Am243,M87-10,M87,10.0,0.4,4.67127e-07
Am243,M87-10,M87,10.0,0.7,8.26138e-07
Am243,M87-10,M87,10.0,1.0,1.18371e-06
Am243,M87-10,M87,10.0,1.3,1.53839e-06
Am243,M87-10,M87,10.0,1.6,1.89178e-06
Am243,M87-10,M87,10.0,2.0,2.35902e-06
Am243,M87-10,M87,10.0,2.5,2.93737e-06
Am243,M87-10,M87,10.0,3.0,3.51105e-06
Am243,M87-10,M87,10.0,4.0,4.6416e-06
Am243,M87-10,M87,10.0,5.0,5.75157e-06
Am243,M87-10,M87,10.0,6.0,6.84039e-06
Am243,M87-10,M87,10.0,7.0,7.90729e-06
Am243,M87-10,M87,10.0,8.0,8.95271e-06
Am243,M87-10,M87,10.0,10.0,1.09919e-05
Am243,M87-10,M87,10.0,12.0,1.29579e-05
Am243,M87-10,M87,10.0,14.0,1.48585e-05
Am243,M87-10,M87,10.0,16.0,1.66906e-05
Am243,M87-10,M87,10.0,18.0,1.84612e-05
Am243,M87-10,M87,10.0,20.0,2.01746e-05
Am243,M87-10,M87,10.0,24.0,2.34543e-05
Am243,M87-10,M87,10.0,28.0,2.65442e-05
Am243,M87-10,M87,10.0,34.0,3.09e-05
Am243,M87-10,M87,10.0,42.0,3.6209e-05
Am243,M87-10,M87,10.0,50.0,4.10176e-05
Am243,M87-15,M87,15.0,0.0,0.0
Am243,M87-15,M87,15.0,0.1,1.05341e-07
Am243,M87-15,M87,15.0,0.4,4.64301e-07
Am243,M87-15,M87,15.0,0.7,8.22802e-07
Am243,M87-15,M87,15.0,1.0,1.17971e-06
Am243,M87-15,M87,15.0,1.3,1.5356e-06
Am243,M87-15,M87,15.0,1.6,1.88799e-06
Am243,M87-15,M87,15.0,2.0,2.35507e-06
Am243,M87-15,M87,15.0,2.5,2.93488e-06
Am243,M87-15,M87,15.0,3.0,3.50872e-06
Am243,M87-15,M87,15.0,4.0,4.64022e-06
Am243,M87-15,M87,15.0,5.0,5.75288e-06
Am243,M87-15,M87,15.0,6.0,6.83826e-06
Am243,M87-15,M87,15.0,7.0,7.90299e-06
Am243,M87-15,M87,15.0,8.0,8.94915e-06
Am243,M87-15,M87,15.0,10.0,1.09843e-05
Am243,M87-15,M87,15.0,12.0,1.29476e-05
Am243,M87-15,M87,15.0,14.0,1.4836e-05
Am243,M87-15,M87,15.0,16.0,1.6665e-05
Am243,M87-15,M87,15.0,18.0,1.84414e-05
Am243,M87-15,M87,15.0,20.0,2.01552e-05
Am243,M87-15,M87,15.0,24.0,2.34489e-05
Am243,M87-15,M87,15.0,28.0,2.65454e-05
Am243,M87-15,M87,15.0,34.0,3.08682e-05
Am243,M87-15,M87,15.0,42.0,3.61631e-05
Am243,M87-15,M87,15.0,50.0,4.10189e-05
Am243,M87-20,M87,20.0,0.0,0.0
Am243,M87-20,M87,20.0,0.1,1.05634e-07
Am243,M87-20,M87,20.0,0.4,4.6633e-07
Am243,M87-20,M87,20.0,0.7,8.25568e-07
Am243,M87-20,M87,20.0,1.0,1.18185e-06
Am243,M87-20,M87,20.0,1.3,1.53652e-06
Am243,M87-20,M87,20.0,1.6,1.88972e-06
Am243,M87-20,M87,20.0,2.0,2.35723e-06
Am243,M87-20,M87,20.0,2.5,2.9362e-06
Am243,M87-20,M87,20.0,3.0,3.51019e-06
Am243,M87-20,M87,20.0,4.0,4.64091e-06
Am243,M87-20,M87,20.0,5.0,5.75021e-06
Am243,M87-20,M87,20.0,6.0,6.83843e-06
Am243,M87-20,M87,20.0,7.0,7.9063e-06
Am243,M87-20,M87,20.0,8.0,8.95248e-06
Am243,M87-20,M87,20.0,10.0,1.09858e-05
Am243,M87-20,M87,20.0,12.0,1.29463e-05
Am243,M87-20,M87,20.0,14.0,1.48415e-05
Am243,M87-20,M87,20.0,16.0,1.66722e-05
Am243,M87-20,M87,20.0,18.0,1.84447e-05
Am243,M87-20,M87,20.0,20.0,2.01594e-05
Am243,M87-20,M87,20.0,24.0,2.34455e-05
Am243,M87-20,M87,20.0,28.0,2.65377e-05
Am243,M87-20,M87,20.0,34.0,3.08877e-05
Am243,M87-20,M87,20.0,42.0,3.62223e-05
Am243,M87-20,M87,20.0,50.0,4.10961e-05
Am243,M87-25,M87,25.0,0.0,0.0
Am243,M87-25,M87,25.0,0.1,1.05743e-07
Am243,M87-25,M87,25.0,0.4,4.66972e-07
Am243,M87-25,M87,25.0,0.7,8.25629e-07
Am243,M87-25,M87,25.0,1.0,1.18228e-06
Am243,M87-25,M87,25.0,1.3,1.53743e-06
Am243,M87-25,M87,25.0,1.6,1.8908e-06
Am243,M87-25,M87,25.0,2.0,2.35813e-06
Am243,M87-25,M87,25.0,2.5,2.9378e-06
Am243,M87-25,M87,25.0,3.0,3.5124e-06
Am243,M87-25,M87,25.0,4.0,4.64178e-06
Am243,M87-25,M87,25.0,5.0,5.74918e-06
Am243,M87-25,M87,25.0,6.0,6.83986e-06
Am243,M87-25,M87,25.0,7.0,7.90689e-06
Am243,M87-25,M87,25.0,8.0,8.95389e-06
Am243,M87-25,M87,25.0,10.0,1.0991e-05
Am243,M87-25,M87,25.0,12.0,1.29531e-05
Am243,M87-25,M87,25.0,14.0,1.48515e-05
Am243,M87-25,M87,25.0,16.0,1.66735e-05
Am243,M87-25,M87,25.0,18.0,1.84478e-05
Am243,M87-25,M87,25.0,20.0,2.01679e-05
Am243,M87-25,M87,25.0,24.0,2.34546e-05
Am243,M87-25,M87,25.0,28.0,2.65541e-05
Am243,M87-25,M87,25.0,34.0,3.08946e-05
Am243,M87-25,M87,25.0,42.0,3.62181e-05
Am243,M87-25,M87,25.0,50.0,4.11057e-05
Am243,M87-30,M87,30.0,0.0,0.0
Am243,M87-30,M87,30.0,0.1,1.0586e-07
Am243,M87-30,M87,30.0,0.4,4.66054e-07
Am243,M87-30,M87,30.0,0.7,8.26085e-07
Am243,M87-30,M87,30.0,1.0,1.18335e-06
Am243,M87-30,M87,30.0,1.3,1.53914e-06
Am243,M87-30,M87,30.0,1.6,1.89224e-06
Am243,M87-30,M87,30.0,2.0,2.36107e-06
Am243,M87-30,M87,30.0,2.5,2.94126e-06
Am243,M87-30,M87,30.0,3.0,3.51669e-06
Am243,M87-30,M87,30.0,4.0,4.64856e-06
Am243,M87-30,M87,30.0,5.0,5.76033e-06
Am243,M87-30,M87,30.0,6.0,6.84999e-06
Am243,M87-30,M87,30.0,7.0,7.91885e-06
Am243,M87-30,M87,30.0,8.0,8.96548e-06
Am243,M87-30,M87,30.0,10.0,1.1002e-05
Am243,M87-30,M87,30.0,12.0,1.29653e-05
Am243,M87-30,M87,30.0,14.0,1.48564e-05
Am243,M87-30,M87,30.0,16.0,1.6689e-05
Am243,M87-30,M87,30.0,18.0,1.84644e-05
Am243,M87-30,M87,30.0,20.0,2.01885e-05
Am243,M87-30,M87,30.0,24.0,2.34724e-05
Am243,M87-30,M87,30.0,28.0,2.65639e-05
Am243,M87-30,M87,30.0,34.0,3.09341e-05
Am243,M87-30,M87,30.0,42.0,3.62808e-05
Am243,M87-30,M87,30.0,50.0,4.12079e-05
Am243,M87-5,M87,5.0,0.0,0.0
Am243,M87-5,M87,5.0,0.1,1.06031e-07
Am243,M87-5,M87,5.0,0.4,4.67544e-07
Am243,M87-5,M87,5.0,0.7,8.26916e-07
Am243,M87-5,M87,5.0,1.0,1.18363e-06
Am243,M87-5,M87,5.0,1.3,1.53796e-06
Am243,M87-5,M87,5.0,1.6,1.89258e-06
Am243,M87-5,M87,5.0,2.0,2.36093e-06
Am243,M87-5,M87,5.0,2.5,2.94064e-06
Am243,M87-5,M87,5.0,3.0,3.51514e-06
Am243,M87-5,M87,5.0,4.0,4.65056e-06
Am243,M87-5,M87,5.0,5.0,5.76154e-06
Am243,M87-5,M87,5.0,6.0,6.85286e-06
Am243,M87-5,M87,5.0,7.0,7.92033e-06
Am243,M87-5,M87,5.0,8.0,8.96831e-06
Am243,M87-5,M87,5.0,10.0,1.10085e-05
Am243,M87-5,M87,5.0,12.0,1.29797e-05
Am243,M87-5,M87,5.0,14.0,1.48799e-05
Am243,M87-5,M87,5.0,16.0,1.67208e-05
Am243,M87-5,M87,5.0,18.0,1.84909e-05
Am243,M87-5,M87,5.0,20.0,2.0216e-05
Am243,M87-5,M87,5.0,24.0,2.35003e-05
Am243,M87-5,M87,5.0,28.0,2.66023e-05
Am243,M87-5,M87,5.0,34.0,3.09252e-05
Am243,M87-5,M87,5.0,42.0,3.62383e-05
Am243,M87-5,M87,5.0,50.0,4.10818e-05
Am243,mox1,mox,0.0,0.0,0.0
Am243,mox1,mox,0.0,0.1,6.99098e-08
Am243,mox1,mox,0.0,0.4,3.07156e-07
Am243,mox1,mox,0.0,0.7,5.43738e-07
Am243,mox1,mox,0.0,1.0,7.78251e-07
Am243,mox1,mox,0.0,1.3,1.01215e-06
Am243,mox1,mox,0.0,1.6,1.24484e-06
Am243,mox1,mox,0.0,2.0,1.55258e-06
Am243,mox1,mox,0.0,2.5,1.93457e-06
Am243,mox1,mox,0.0,3.0,2.31199e-06
Am243,mox1,mox,0.0,4.0,3.05385e-06
Am243,mox1,mox,0.0,5.0,3.78204e-06
Am243,mox1,mox,0.0,6.0,4.49448e-06
Am243,mox1,mox,0.0,7.0,5.19134e-06
Am243,mox1,mox,0.0,8.0,5.87492e-06
Am243,mox1,mox,0.0,10.0,7.21521e-06
Am243,mox1,mox,0.0,12.0,8.50051e-06
Am243,mox1,mox,0.0,14.0,9.74194e-06
Am243,mox1,mox,0.0,16.0,1.09461e-05
Am243,mox1,mox,0.0,18.0,1.21082e-05
Am243,mox1,mox,0.0,20.0,1.32375e-05
Am243,mox1,mox,0.0,24.0,1.5411e-05
Am243,mox1,mox,0.0,28.0,1.74782e-05
Am243,mox1,mox,0.0,34.0,2.03907e-05
Am243,mox1,mox,0.0,42.0,2.40012e-05
Am243,mox1,mox,0.0,50.0,2.73344e-05
Am243,mox43,M43,0.0,0.0,0.0
Am243,mox43,M43,0.0,0.1,7.7752e-08
Am243,mox43,M43,0.0,0.4,3.43454e-07
Am243,mox43,M43,0.0,0.7,6.07971e-07
Am243,mox43,M43,0.0,1.0,8.7133e-07
Am243,mox43,M43,0.0,1.3,1.1331e-06
Am243,mox43,M43,0.0,1.6,1.39361e-06
Am243,mox43,M43,0.0,2.0,1.73863e-06
Am243,mox43,M43,0.0,2.5,2.16618e-06
Am243,mox43,M43,0.0,3.0,2.5899e-06
Am243,mox43,M43,0.0,4.0,3.42467e-06
Am243,mox43,M43,0.0,5.0,4.24256e-06
Am243,mox43,M43,0.0,6.0,5.0456e-06
Am243,mox43,M43,0.0,7.0,5.83194e-06
Am243,mox43,M43,0.0,8.0,6.60603e-06
Am243,mox43,M43,0.0,10.0,8.11453e-06
Am243,mox43,M43,0.0,12.0,9.57342e-06
Am243,mox43,M43,0.0,14.0,1.09881e-05
Am243,mox43,M43,0.0,16.0,1.2363e-05
Am243,mox43,M43,0.0,18.0,1.37006e-05
Am243,mox43,M43,0.0,20.0,1.50031e-05
Am243,mox43,M43,0.0,24.0,1.75239e-05
Am243,mox43,M43,0.0,28.0,1.99357e-05
Am243,mox43,M43,0.0,34.0,2.33775e-05
Am243,mox43,M43,0.0,42.0,2.76526e-05
Am243,mox43,M43,0.0,50.0,3.15649e-05
Xe135,M43-10,M43,10.0,0.0,0.0
Xe135,M43-10,M43,10.0,0.1,1.62408e-08
Xe135,M43-10,M43,10.0,0.4,1.6382e-08
Xe135,M43-10,M43,10.0,0.7,1.63763e-08
Xe135,M43-10,M43,10.0,1.0,1.63731e-08
Xe135,M43-10,M43,10.0,1.3,1.63663e-08
Xe135,M43-10,M43,10.0,1.6,1.63546e-08
Xe135,M43-10,M43,10.0,2.0,1.63349e-08
Xe135,M43-10,M43,10.0,2.5,1.63098e-08
Xe135,M43-10,M43,10.0,3.0,1.62922e-08
Xe135,M43-10,M43,10.0,4.0,1.62337e-08
Xe135,M43-10,M43,10.0,5.0,1.61871e-08
Xe135,M43-10,M43,10.0,6.0,1.61422e-08
Xe135,M43-10,M43,10.0,7.0,1.61022e-08
Xe135,M43-10,M43,10.0,8.0,1.60612e-08
Xe135,M43-10,M43,10.0,10.0,1.5933e-08
Xe135,M43-10,M43,10.0,12.0,1.58379e-08
Xe135,M43-10,M43,10.0,14.0,1.57485e-08
Xe135,M43-10,M43,10.0,16.0,1.5653e-08
Xe135,M43-10,M43,10.0,18.0,1.55579e-08
Xe135,M43-10,M43,10.0,20.0,1.54633e-08
Xe135,M43-10,M43,10.0,24.0,1.52269e-08
Xe135,M43-10,M43,10.0,28.0,1.50449e-08
Xe135,M43-10,M43,10.0,34.0,1.47293e-08
Xe135,M43-10,M43,10.0,42.0,1.43434e-08
Xe135,M43-10,M43,10.0,50.0,1.40118e-08
Xe135,M43-15,M43,15.0,0.0,0.0
Xe135,M43-15,M43,15.0,0.1,1.61709e-08
Xe135,M43-15,M43,15.0,0.4,1.63151e-08
Xe135,M43-15,M43,15.0,0.7,1.63119e-08
Xe135,M43-15,M43,15.0,1.0,1.6307e-08
Xe135,M43-15,M43,15.0,1.3,1.63012e-08
Xe135,M43-15,M43,15.0,1.6,1.62931e-08
Xe135,M43-15,M43,15.0,2.0,1.6273e-08
Xe135,M43-15,M43,15.0,2.5,1.62476e-08
Xe135,M43-15,M43,15.0,3.0,1.62308e-08
Xe135,M43-15,M43,15.0,4.0,1.61686e-08
Xe135,M43-15,M43,15.0,5.0,1.61288e-08
Xe135,M43-15,M43,15.0,6.0,1.6089e-08
Xe135,M43-15,M43,15.0,7.0,1.60456e-08
Xe135,M43-15,M43,15.0,8.0,1.60067e-08
Xe135,M43-15,M43,15.0,10.0,1.58954e-08
Xe135,M43-15,M43,15.0,12.0,1.58103e-08
Xe135,M43-15,M43,15.0,14.0,1.57215e-08
Xe135,M43-15,M43,15.0,16.0,1.56385e-08
Xe135,M43-15,M43,15.0,18.0,1.55517e-08
Xe135,M43-15,M43,15.0,20.0,1.54638e-08
Xe135,M43-15,M43,15.0,24.0,1.52441e-08
Xe135,M43-15,M43,15.0,28.0,1.50692e-08
Xe135,M43-15,M43,15.0,34.0,1.47675e-08
Xe135,M43-15,M43,15.0,42.0,1.44118e-08
Xe135,M43-15,M43,15.0,50.0,1.41042e-08
Xe135,M43-20,M43,20.0,0.0,0.0
Xe135,M43-20,M43,20.0,0.1,1.61182e-08
Xe135,M43-20,M43,20.0,0.4,1.62535e-08
Xe135,M43-20,M43,20.0,0.7,1.62547e-08
Xe135,M43-20,M43,20.0,1.0,1.62418e-08
Xe135,M43-20,M43,20.0,1.3,1.62352e-08
Xe135,M43-20,M43,20.0,1.6,1.62229e-08
Xe135,M43-20,M43,20.0,2.0,1.62063e-08
Xe135,M43-20,M43,20.0,2.5,1.6191e-08
Xe135,M43-20,M43,20.0,3.0,1.61708e-08
Xe135,M43-20,M43,20.0,4.0,1.61106e-08
Xe135,M43-20,M43,20.0,5.0,1.60622e-08
Xe135,M43-20,M43,20.0,6.0,1.60288e-08
Xe135,M43-20,M43,20.0,7.0,1.59969e-08
